Artist,Track,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo
Paris & Simo,1MZSqWo83IkVnYB1DSE9XB,Reunite - Galloway Remix,0.0007,0.654,0.857,0.0585,6,0.0717,-5.714,0.0275,122.015
Paris & Simo,1MZSqWo83IkVnYB1DSE9XB,Not Alone - Original Mix,0.00151,0.64,0.769,4.19e-06,6,0.0912,-5.327,0.0457,128.044
Paris & Simo,1MZSqWo83IkVnYB1DSE9XB,Long Way Home,0.00196,0.455,0.791,0,9,0.489,-3.996,0.0386,128.032
Paris & Simo,1MZSqWo83IkVnYB1DSE9XB,Wait - Radio Mix,0.0251,0.497,0.833,0,3,0.144,-6.741,0.126,128.01
Dastic,1wdU1J2NHzcDYarT7jEU2A,You & I,0.181,0.636,0.723,0.00142,6,0.0844,-3.693,0.0385,123.948
Dastic,1wdU1J2NHzcDYarT7jEU2A,Let Me Love You - Joe Stone Remix,0.455,0.734,0.652,0,10,0.1,-7.664,0.0505,122.043
Dastic,1wdU1J2NHzcDYarT7jEU2A,Give Me Your Love,0.0074,0.541,0.751,0.00216,0,0.0334,-7.184,0.0551,126.16
Dastic,1wdU1J2NHzcDYarT7jEU2A,Let Me Love You (feat. CADE),0.166,0.553,0.795,1.04e-06,7,0.0667,-6.641,0.0763,103.982
Dastic,1wdU1J2NHzcDYarT7jEU2A,Heartbeat,0.0213,0.677,0.809,0.08,3,0.421,-5.982,0.0405,125.999
Dastic,1wdU1J2NHzcDYarT7jEU2A,Light Up,0.00918,0.595,0.763,0.00179,6,0.114,-6.059,0.0342,126.149
Dastic,1wdU1J2NHzcDYarT7jEU2A,Queen Of A Lonely Heart (feat. Lourdiz),0.0734,0.605,0.798,0,1,0.593,-4.69,0.0959,99.982
Dastic,1wdU1J2NHzcDYarT7jEU2A,Queen Of A Lonely Heart (feat. Lourdiz) - Acoustic Version,0.159,0.473,0.537,0,11,0.189,-5.956,0.0352,99.635
Dastic,1wdU1J2NHzcDYarT7jEU2A,You & I - Axollo Remix,0.0319,0.908,0.296,0.00228,5,0.127,-5.115,0.0814,118.018
Dastic,1wdU1J2NHzcDYarT7jEU2A,Candy,0.000832,0.717,0.954,0.66,1,0.26,-1.668,0.0391,128.049
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Believe It,0.007,0.619,0.951,0.00054,10,0.194,-3.403,0.0409,126.067
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Faith,0.0842,0.718,0.905,0.000454,8,0.14,-4.708,0.0667,126.011
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Believe It - Robby East & Castion Remix,0.071,0.518,0.92,0.0027,10,0.0844,-4.384,0.0664,128.328
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,HELIX,0.00256,0.474,0.982,0.35,10,0.401,-3.821,0.0529,127.582
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Another Day,0.0295,0.724,0.952,1.52e-05,6,0.126,-2.076,0.0488,126.077
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,The Light,0.0121,0.7,0.94,0.494,7,0.248,-3.176,0.0726,125.963
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Believe It - YZY Remix,0.0107,0.785,0.845,6.74e-05,6,0.0646,-3.078,0.197,125.994
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Move On Me,0.0235,0.714,0.851,0.00697,6,0.1,-3.387,0.121,128.004
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Shot By My Own Gun - Holl & Rush Remix,0.129,0.751,0.832,0.00102,11,0.0547,-4.847,0.0481,125.998
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,Fire (Dance Valley 2017 Anthem),0.0549,0.651,0.951,0.116,6,0.144,-2.631,0.0415,126.128
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Beside Me,0.164,0.665,0.857,1.05e-05,8,0.227,-4.264,0.0662,108.029
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Shingaling,0.00465,0.665,0.763,0.00215,3,0.246,-5.868,0.0319,125.054
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,All I Ever Wanted,0.00291,0.557,0.948,0,11,0.396,-3.992,0.0586,128.106
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Don't Let Me Go,0.219,0.566,0.701,0,8,0.135,-4.716,0.0428,100.021
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Phoenix (we rise) - Radio Edit,0.0263,0.593,0.915,1.83e-05,7,0.444,-2.883,0.0818,125.941
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Ahead of Us - Radio Edit,0.093,0.441,0.673,0,2,0.688,-4.267,0.0355,128.024
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,BURN IT DOWN - Tom Swoon Remix,0.0276,0.501,0.924,0.0103,9,0.181,-2.644,0.108,127.997
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Here I Stand (feat. Cimo Fränkel) - Radio Edit,0.0407,0.515,0.881,0,4,0.142,-2.335,0.0799,128.038
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,Alive - Radio Edit,0.0534,0.49,0.833,0,0,0.0538,-4.683,0.0682,127.96
Tom Swoon,2OFEXARoSZyZLR6S0oV2R7,I'm Leaving - Mosimann Live Edit,0.228,0.559,0.628,0,11,0.063,-5.53,0.0292,128.0
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Rise - TV Noise Ibiza Mix,0.00219,0.735,0.933,1.15e-05,1,0.0331,-2.619,0.0398,125.062
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Scream,0.000648,0.649,0.924,0.299,1,0.101,-3.422,0.0557,128.02
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,808,0.00038,0.73,0.969,0.179,1,0.159,-4.34,0.118,127.968
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Just Some Loops,0.00022,0.814,0.813,0.893,7,0.371,-6.344,0.147,128.012
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Weird,0.000716,0.907,0.917,0.175,1,0.0448,-4.5,0.119,126.039
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Milkshake,0.000689,0.877,0.781,0.0559,0,0.221,-2.506,0.0968,126.044
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Think (feat. Jessame),0.0957,0.831,0.79,0,4,0.223,-5.857,0.214,107.063
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Run,0.0541,0.516,0.578,0,6,0.109,-1.397,0.0335,97.328
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,So Far Away (feat. Jamie Scott & Romy Dya) - TV Noise Remix,0.0136,0.629,0.855,2.68e-05,6,0.176,-3.322,0.0713,132.092
TV Noise,32Aw9aJJoXXC1Vn3zqzJbQ,Cell Phone,0.00268,0.767,0.914,0.0897,1,0.176,-2.15,0.0794,126.017
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Forever,0.0277,0.45,0.898,0.0616,8,0.166,-3.604,0.0395,127.983
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Together,0.0732,0.509,0.729,2.73e-05,1,0.233,-4.773,0.0343,127.871
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Dreamer - Matisse & Sadko Remix,0.0271,0.514,0.878,0.000356,10,0.142,-4.498,0.038,125.988
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Break Through The Silence - Radio Edit,0.00289,0.573,0.95,0.00119,9,0.299,-5.167,0.0666,128.013
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Dawnbreaker,0.000641,0.315,0.891,1.25e-06,9,0.41,-3.487,0.0568,126.022
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Saga,0.00635,0.543,0.844,0.016,8,0.376,-5.202,0.121,126.064
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Dragon - Radio Edit,0.00543,0.513,0.917,0.816,7,0.0592,-4.048,0.0628,128.024
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Into You,0.0336,0.553,0.687,0,8,0.125,-6.4,0.034,156.0
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Takeoff,0.000408,0.723,0.759,0.704,8,0.334,-4.212,0.0449,125.966
Matisse & Sadko,2QMCcKIPHnjQaPPgoEst88,Light Me Up,0.0386,0.441,0.738,0,7,0.112,-5.128,0.0432,126.107
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Attention,0.0251,0.476,0.955,0.436,0,0.189,-3.883,0.0778,139.948
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Night Of The Crowd,1.66e-05,0.584,0.767,0.29,0,0.788,-5.792,0.0394,126.984
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Welcome,0.00216,0.689,0.962,0.411,1,0.123,-6.555,0.136,117.988
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Never Tired Of You,0.00942,0.684,0.941,1.28e-05,11,0.13,-2.971,0.0526,125.999
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Bounce That,0.026,0.704,0.947,0.937,10,0.322,-6.97,0.0899,125.015
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Zero Gravity,0.0048,0.63,0.837,0.171,1,0.326,-8.281,0.0594,128.062
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Rage,0.000439,0.41,0.917,0.861,2,0.0825,-3.368,0.0563,127.546
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Light Years Away,0.13,0.608,0.543,0,1,0.289,-7.326,0.0416,87.172
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,Blinded By The Light - Radio Edit,0.000342,0.538,0.715,2.04e-06,7,0.228,-4.825,0.0373,127.913
Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,A Thousand Miles,0.0301,0.542,0.765,0,10,0.144,-4.87,0.0714,127.987
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Stay Up,0.0361,0.635,0.814,0,7,0.052,-4.578,0.0588,108.206
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Weekend Love,0.0446,0.634,0.884,7.91e-05,0,0.169,-2.969,0.0436,122.949
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Hearts Of Gold,0.0474,0.586,0.697,0,5,0.747,-4.059,0.0525,109.742
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Without You,0.0455,0.778,0.729,0,8,0.11,-4.45,0.116,105.084
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,So What (feat. Rockie Fresh) - Sophie Francis Remix,0.00115,0.617,0.91,0.11,8,0.0498,-1.813,0.0395,131.125
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Lovedrunk,0.116,0.677,0.811,0,6,0.349,-3.61,0.0733,147.834
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Get Over It,0.0127,0.684,0.951,2.22e-05,6,0.591,-3.575,0.0967,128.009
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,I'd Rather Be Me - Sophie Francis Remix,0.00108,0.625,0.971,7.25e-06,4,0.499,-3.924,0.337,127.905
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Get Over It,0.0015,0.668,0.95,0.74,2,0.0649,-5.044,0.0513,128.02
Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,Annihilate - Original Mix,0.00341,0.275,0.911,0.901,5,0.0767,-3.282,0.0647,191.958
Dannic,1PFc84GHTYPL0G12JHh9Mc,Falling In Love (SOS) [feat. Polina Griffith],0.00227,0.546,0.955,0.000191,1,0.33,-3.094,0.0338,126.958
Dannic,1PFc84GHTYPL0G12JHh9Mc,Stay (feat. INNA),0.0686,0.707,0.781,0,1,0.0649,-3.866,0.114,114.092
Dannic,1PFc84GHTYPL0G12JHh9Mc,Coco's Miracle (Fedde Le Grand and Dannic vs. Coco Star),0.0678,0.68,0.768,0,4,0.0721,-3.595,0.0343,126.026
Dannic,1PFc84GHTYPL0G12JHh9Mc,Tenderlove,0.014,0.642,0.787,0.000826,6,0.587,-4.549,0.122,125.981
Dannic,1PFc84GHTYPL0G12JHh9Mc,Dear Life [Mix Cut] - Bassjackers Remix,0.00253,0.527,0.986,0.677,6,0.403,-4.768,0.277,131.745
Dannic,1PFc84GHTYPL0G12JHh9Mc,No More,0.000954,0.523,0.935,0.383,5,0.355,-3.825,0.0386,127.944
Dannic,1PFc84GHTYPL0G12JHh9Mc,Light The Sky - Charming Horses Remix Edit,0.112,0.62,0.719,0,3,0.202,-5.393,0.0396,124.975
Dannic,1PFc84GHTYPL0G12JHh9Mc,Undone,0.0167,0.605,0.882,9e-06,0,0.125,-4.437,0.0598,140.008
Dannic,1PFc84GHTYPL0G12JHh9Mc,Into The Sunset - Dannic Remix,0.0127,0.63,0.886,0.000309,7,0.0809,-2.869,0.0406,128.01
Dannic,1PFc84GHTYPL0G12JHh9Mc,Coco's Miracle - Club Radio Mix,0.00655,0.698,0.884,0.00193,2,0.355,-1.732,0.116,127.949
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Till The End,0.42,0.574,0.922,0.000189,4,0.146,-3.104,0.0476,108.005
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Time,0.16,0.603,0.939,0,11,0.356,-3.118,0.149,125.095
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,In The Club,0.316,0.767,0.86,0.327,9,0.36,-3.103,0.24,127.996
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Day By Day,0.0395,0.631,0.731,1.38e-05,0,0.246,-4.793,0.0344,96.057
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Far From Home,0.0132,0.578,0.939,0.00318,4,0.684,-3.872,0.0335,125.071
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Here We Go,1.9e-05,0.61,0.968,0.874,0,0.0719,-3.679,0.0482,128.011
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Superhero - Radio Edit,0.419,0.655,0.848,1.68e-05,1,0.123,-2.048,0.0363,110.062
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,One Million Dollars,0.00349,0.79,0.793,0.0227,1,0.33,-5.299,0.135,125.031
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Rooftop Party,0.0068,0.659,0.948,0.00919,6,0.141,-3.545,0.297,150.18
Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,Drop It,0.00388,0.637,0.978,0.00283,0,0.0481,-3.539,0.062,127.996
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Moneymaker,0.0828,0.713,0.929,0.0127,2,0.436,-3.764,0.205,125.99
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Step Up,0.00121,0.608,0.953,0.82,1,0.326,-3.289,0.0388,127.997
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Close To You,0.332,0.383,0.666,0,2,0.296,-6.784,0.0683,123.363
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Middlefingers,0.211,0.675,0.837,0,8,0.152,-2.905,0.0456,141.986
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Rise (Like a Thousand Suns),0.00437,0.568,0.942,0.0369,4,0.382,-3.085,0.0651,127.993
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Never Look Back,0.00497,0.565,0.861,0,9,0.174,-3.562,0.0535,128.119
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Move On Me,0.0235,0.714,0.851,0.00697,6,0.1,-3.387,0.121,128.004
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Ready,0.000405,0.586,0.952,0.0396,7,0.0572,-2.982,0.0603,128.051
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,What Would You Do for Love - Tom & Jame Remix,0.00676,0.693,0.901,1.26e-05,4,0.0778,-2.648,0.0416,129.97
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Just Like That,0.0147,0.702,0.973,0.374,1,0.0327,-1.651,0.104,126.015
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Dodjoh da te vidim,0.239,0.357,0.535,0,1,0.247,-7.718,0.0406,128.021
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Otisla je moja draga,0.111,0.396,0.733,3.7e-05,5,0.454,-7.015,0.0642,160.369
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,|Oj, devojko, duso moja|,0.504,0.29,0.521,0,6,0.154,-8.026,0.0354,136.657
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Oprosti Mi Sve,0.458,0.201,0.554,1.91e-05,0,0.316,-7.292,0.0325,176.03
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Simbil cvece,0.877,0.122,0.233,0.518,2,0.24,-9.56,0.035,81.297
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Noc svedoka nema,0.728,0.563,0.658,8.4e-06,8,0.226,-5.92,0.0512,111.1
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Leto je bilo,0.178,0.394,0.557,0,9,0.761,-8.97,0.0429,120.866
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Hoću Babo Da Se Ženim,0.393,0.436,0.675,0,10,0.366,-6.261,0.0395,116.414
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Kuda ode zlato moje,0.422,0.522,0.574,0,0,0.352,-6.926,0.028,103.025
Dusan Kostic,3Ek5BWb6gsL83X1jMp03W6,Secacu se tebe,0.288,0.304,0.572,0,3,0.378,-7.197,0.0589,179.56
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,L'amour toujours - (Tiësto Edit) [Radio Edit],0.00768,0.592,0.932,0.000159,3,0.144,-2.852,0.0981,129.971
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Capsize - Dzeko & Torres,0.306,0.8,0.86,0.000219,0,0.24,-3.796,0.0446,108.009
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,All We Need (feat. Shy Girls) - Dzeko & Torres Remix Radio Edit,0.0244,0.581,0.954,0.00413,9,0.223,-3.336,0.081,127.959
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Air,8.91e-05,0.535,0.897,0.0679,5,0.154,-7.506,0.0534,128.167
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,For You,0.00835,0.577,0.935,0.0115,3,0.231,-6.693,0.367,128.116
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Imaginate,0.0365,0.708,0.875,0.00056,4,0.0885,-4.349,0.0486,128.0
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Alarm - Original Mix,0.00551,0.609,0.974,0.564,5,0.0422,-3.129,0.0762,127.967
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Home,0.00562,0.577,0.886,0,2,0.111,-3.033,0.0666,127.957
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Tutankhamun - Original Mix,8.75e-05,0.648,0.891,0.497,11,0.105,-3.464,0.0655,128.002
Dzeko & Torres,5Ip2ecnyGpNyZvPuuYU8Ai,Safe And Sound - Dzeko And Torres’ Digital Dreamin Remix,0.00034,0.616,0.816,0.155,1,0.214,-4.969,0.0333,125.985
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Perfection,0.00107,0.562,0.929,0.488,4,0.601,-2.899,0.0336,127.937
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Hookah,0.0135,0.551,0.928,0.405,4,0.383,-4.076,0.0749,127.969
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Satellites - Tom Budin Radio Edit,0.00364,0.748,0.86,0.00228,11,0.114,-3.621,0.0776,124.979
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,I Feel (feat. Karmatek),0.00274,0.402,0.868,0.0721,1,0.0339,-3.624,0.0777,127.916
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Hold Me Now,0.104,0.53,0.914,3.66e-05,11,0.445,-4.586,0.107,128.032
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Tutankhamun,0.00192,0.545,0.93,0.00217,9,0.385,-4.772,0.0855,129.979
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Body Dancing,0.00321,0.571,0.876,7.1e-06,1,0.104,-7.403,0.0462,128.005
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,Highway,0.173,0.597,0.82,3.44e-06,3,0.16,-4.004,0.0477,129.989
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,World Gone Crazy,0.0138,0.581,0.842,0,5,0.525,-4.739,0.093,179.959
Qulinez,6d7AYr4nvqHPhfPaDLLeRU,On My Mind,0.217,0.524,0.553,0,0,0.112,-5.876,0.0359,99.866
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Necu Da Znam Za Price Razne,0.373,0.346,0.586,1.06e-05,7,0.228,-6.91,0.039,127.636
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Mejra,0.361,0.522,0.672,1.71e-06,11,0.207,-5.388,0.0505,96.793
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Hej Sudbino Dva Te Srca Mole,0.724,0.581,0.561,0,1,0.165,-8.503,0.068,132.532
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Ne Zaboravi Me,0.617,0.605,0.444,0.0001,7,0.072,-7.87,0.0502,88.347
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Da mi je…,0.323,0.629,0.58,0,4,0.676,-13.517,0.115,91.872
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Pokusavam Da Te Shvatim,0.618,0.463,0.718,0,9,0.398,-7.978,0.201,124.779
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Ne Trazi Me Vise,0.132,0.381,0.74,0,11,0.108,-8.388,0.0749,185.045
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Sta bi dala da me imas,0.597,0.519,0.651,0,9,0.69,-9.788,0.0307,88.452
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Cekacu Te Na Starom Mestu,0.101,0.47,0.83,0,5,0.14,-9.304,0.146,75.035
Dragan Saulic,2nOS3oyMAXFuk6BaFPJ8y3,Srece nema za mene,0.363,0.627,0.616,1.67e-05,11,0.805,-13.107,0.0582,90.966
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Home,0.0617,0.617,0.876,0.115,11,0.685,-5.011,0.0416,124.927
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Feel It,0.00168,0.538,0.904,0.637,10,0.538,-4.58,0.0551,123.989
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Universe,0.0233,0.761,0.862,0.116,7,0.353,-6.625,0.103,125.972
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Let You Go (feat. Georgi Kay),0.0267,0.638,0.779,0.000176,4,0.119,-4.318,0.0341,125.999
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Run,0.213,0.575,0.836,0.0642,6,0.106,-8.097,0.0735,119.909
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Know My Love,0.00968,0.605,0.831,0.0612,1,0.163,-6.743,0.1,126.01
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,Starlight (Could You Be Mine) - Radio Edit,0.0187,0.671,0.686,1.04e-05,10,0.149,-5.05,0.0379,128.019
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,In My Head,0.0127,0.613,0.981,0.576,1,0.602,-2.857,0.0565,122.996
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,I Need A Friend,0.316,0.621,0.903,0.228,2,0.208,-7.318,0.0394,123.009
Matt Nash,0hxW1uZPEjt4wuu9wNDF2y,You,0.0741,0.614,0.945,0.0114,10,0.307,-4.537,0.0571,126.029
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,AGEN WIDA,0.0114,0.784,0.913,0.00162,1,0.0831,-1.208,0.177,126.054
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,HOT DRUM,0.0009,0.625,0.981,0.329,7,0.357,-3.799,0.0597,125.008
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,I WARE HOUSE,0.0259,0.658,0.891,0.0332,6,0.34,-3.512,0.199,125.033
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,THE BOX,0.0494,0.788,0.952,0.000415,1,0.145,-3.166,0.215,126.05
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,WINDOWS FT. RICK RO$$,0.0394,0.691,0.931,3.07e-06,11,0.708,-3.639,0.354,160.158
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,SPEED TRAP,0.0179,0.645,0.839,2.04e-05,1,0.607,-3.877,0.295,128.132
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,GIVE MY LOVE,0.00409,0.721,0.938,0.275,1,0.38,-3.818,0.0921,126.011
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,NEW BREED (feat. Darnell Williams),0.0183,0.791,0.854,2.84e-06,11,0.385,-5.587,0.109,127.044
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,Feel The Volume - JOYRYDE 'Stick It In Reverse' Mix,0.00646,0.617,0.945,2.11e-05,10,0.501,-2.748,0.205,127.986
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,FLO,0.24,0.754,0.906,1.6e-05,1,0.0905,-1.888,0.404,124.823
Moksi,5jm3x1qIibWdKSEMw2G011,Lucky,0.0127,0.688,0.775,0,8,0.217,-4.988,0.0484,122.997
Moksi,5jm3x1qIibWdKSEMw2G011,Stranger (feat. Feliciana),0.017,0.798,0.676,6.84e-06,9,0.23,-6.081,0.0402,121.01
Moksi,5jm3x1qIibWdKSEMw2G011,Powermove,0.000825,0.553,0.886,0.00196,1,0.194,-4.582,0.0954,129.791
Moksi,5jm3x1qIibWdKSEMw2G011,Hippo,0.000992,0.846,0.916,0.897,1,0.107,-7.168,0.243,127.001
Moksi,5jm3x1qIibWdKSEMw2G011,Lights Down Low,0.0136,0.719,0.93,0.0701,7,0.302,-5.08,0.0672,126.013
Moksi,5jm3x1qIibWdKSEMw2G011,Masta,0.00901,0.678,0.792,0.711,6,0.0956,-5.244,0.0566,128.005
Moksi,5jm3x1qIibWdKSEMw2G011,The Dopest - Cesqeaux Remix,0.0688,0.725,0.787,0.0293,1,0.0942,-6.285,0.281,149.879
Moksi,5jm3x1qIibWdKSEMw2G011,Get U There,0.00317,0.716,0.899,0.0521,5,0.362,-5.638,0.0525,128.004
Moksi,5jm3x1qIibWdKSEMw2G011,Say Less - Dillon Francis & Moksi Remix,0.00359,0.67,0.835,0.0521,8,0.0407,-5.341,0.051,129.018
Moksi,5jm3x1qIibWdKSEMw2G011,Set Me Free,0.00311,0.942,0.623,0.0935,5,0.0412,-8.887,0.206,135.074
Jauz,5ttgIeUVka6FLyi00Uu5h8,Magic,0.0241,0.551,0.839,0.00391,5,0.0874,-2.461,0.0578,141.976
Jauz,5ttgIeUVka6FLyi00Uu5h8,Gassed Up,0.00572,0.625,0.99,0.581,9,0.135,-0.839,0.178,74.999
Jauz,5ttgIeUVka6FLyi00Uu5h8,One Kiss (with Dua Lipa) - Jauz Remix,0.0192,0.741,0.784,4.12e-05,0,0.852,-5.379,0.0699,123.998
Jauz,5ttgIeUVka6FLyi00Uu5h8,Feel The Volume,0.153,0.725,0.918,0.0328,10,0.113,-4.912,0.0676,125.009
Jauz,5ttgIeUVka6FLyi00Uu5h8,Babylon,0.0232,0.611,0.92,0.0015,1,0.147,-3.531,0.144,145.005
